UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1.69E+09,6/10/2023 4:30,4:30:25,1.2,33.15,1.27,15.75,94.02,95.19,6:13:00,18:13:00
1.69E+09,6/10/2023 4:25,4:25:25,1.17,32.26,1.16,15.69,94.08,95.26,6:13:00,18:13:00
1.69E+09,6/10/2023 4:20,4:20:21,1.17,31.23,1.07,15.93,94.11,95.28,6:13:00,18:13:00
1.69E+09,6/10/2023 4:15,4:15:29,1.18,30.17,1,16.24,94.11,95.29,6:13:00,18:13:00
1.69E+09,6/10/2023 4:10,4:10:22,1.21,29.19,0.97,16.54,94.1,95.29,6:13:00,18:13:00
1.69E+09,6/10/2023 4:05,4:05:18,1.17,28.48,1.36,16.91,94.09,95.28,6:13:00,18:13:00
1.69E+09,6/10/2023 4:00,4:00:20,1.18,27.62,1.54,17.64,94.07,95.26,6:13:00,18:13:00
1.69E+09,6/10/2023 3:55,3:55:20,1.19,27.19,1.27,17.52,94.06,95.25,6:13:00,18:13:00
1.69E+09,6/10/2023 3:50,3:50:26,1.18,27.01,0.74,16.91,94.09,95.29,6:13:00,18:13:00
1.69E+09,6/11/2023 3:45,3:45:22,1.2,27.01,0.15,17.33,94.14,95.34,6:13:00,18:13:00
1.69E+09,6/11/2023 3:40,3:40:26,1.22,28.8,0.38,16.05,94.21,95.4,6:13:00,18:13:00
1.69E+09,6/11/2023 3:35,3:35:22,1.21,31.66,0.55,14.4,94.26,95.44,6:13:00,18:13:00
1.69E+09,6/11/2023 3:30,3:30:19,1.22,33.61,1.02,13.92,94.29,95.46,6:13:00,18:13:00
1.69E+09,6/11/2023 3:25,3:25:23,1.21,35.17,1.27,13.73,94.3,95.46,6:13:00,18:13:00
1.69E+09,6/11/2023 3:20,3:20:23,1.18,36.51,1.45,13.49,94.27,95.43,6:13:00,18:13:00
1.69E+09,6/11/2023 3:15,3:15:22,1.24,37.78,1.68,13.24,94.21,95.36,6:13:00,18:13:00
1.69E+09,6/11/2023 3:10,3:10:24,1.22,38.65,1.95,12.94,94.13,95.28,6:13:00,18:13:00
1.69E+09,6/11/2023 3:05,3:05:19,1.24,39.19,2.23,12.76,94.06,95.2,6:13:00,18:13:00
1.69E+09,6/11/2023 3:00,3:00:19,1.26,39.39,2.39,12.51,94,95.15,6:13:00,18:13:00
1.69E+09,6/11/2023 2:55,2:55:25,1.18,39.15,2.42,12.39,93.95,95.1,6:13:00,18:13:00
1.69E+09,6/11/2023 2:50,2:50:25,1.24,38.48,2.48,12.21,93.92,95.06,6:13:00,18:13:00
1.69E+09,6/11/2023 2:45,2:45:23,1.19,37.26,2.61,12.45,93.91,95.06,6:13:00,18:13:00
1.69E+09,6/11/2023 2:40,2:40:23,1.2,34.65,2.93,15.81,93.94,95.1,6:13:00,18:13:00
1.69E+09,6/11/2023 2:35,2:35:22,1.24,31.63,3.19,18.43,93.98,95.16,6:13:00,18:13:00
1.69E+09,6/11/2023 2:30,2:30:25,1.23,30.67,3.1,17.88,94.05,95.22,6:13:00,18:13:00
1.69E+09,6/11/2023 2:25,2:25:21,1.25,29.93,2.94,17.52,94.08,95.26,6:13:00,18:13:00
1.69E+09,6/11/2023 2:20,2:20:21,1.23,29.02,3.06,17.27,94.1,95.29,6:13:00,18:13:00
1.69E+09,6/11/2023 2:15,2:15:23,1.2,28.13,3.31,16.97,94.09,95.28,6:13:00,18:13:00
1.69E+09,6/11/2023 2:10,2:10:20,1.24,27.49,3.31,16.6,94.05,95.24,6:13:00,18:13:00
1.69E+09,6/11/2023 2:05,2:05:24,1.24,26.8,2.94,16.72,94.01,95.21,6:13:00,18:13:00
1.69E+09,6/11/2023 2:00,2:00:30,1.23,26.29,2.44,16.6,93.98,95.18,6:13:00,18:13:00
1.69E+09,6/11/2023 1:55,1:55:24,1.2,25.91,2.14,16.17,93.98,95.17,6:13:00,18:13:00
1.69E+09,6/11/2023 1:50,1:50:23,1.21,25.54,1.79,15.62,93.99,95.19,6:13:00,18:13:00
1.69E+09,6/12/2023 1:45,1:45:24,1.22,25.48,1.39,16.05,94.02,95.22,6:13:00,18:13:00
1.69E+09,6/12/2023 1:40,1:40:18,1.25,27.2,1.25,14.77,94.07,95.26,6:13:00,18:13:00
1.69E+09,6/12/2023 1:35,1:35:21,1.18,29.63,1.08,13,94.11,95.3,6:13:00,18:13:00
1.69E+09,6/12/2023 1:30,1:30:21,1.22,31.97,1.13,12.33,94.16,95.33,6:13:00,18:13:00
1.69E+09,6/12/2023 1:25,1:25:20,1.21,33.91,1.35,11.9,94.17,95.34,6:13:00,18:13:00
1.69E+09,6/12/2023 1:20,1:20:23,1.25,35.47,1.4,11.78,94.17,95.33,6:13:00,18:13:00
1.69E+09,6/12/2023 1:15,1:15:20,1.23,37.04,1.45,11.6,94.12,95.28,6:13:00,18:13:00
1.69E+09,6/12/2023 1:10,1:10:26,1.23,38.11,1.54,11.47,94.05,95.2,6:13:00,18:13:00
1.69E+09,6/12/2023 1:05,1:05:19,1.22,38.85,1.74,11.35,94,95.14,6:13:00,18:13:00
1.69E+09,6/12/2023 1:00,1:00:24,1.23,39.08,1.99,11.23,93.94,95.09,6:13:00,18:13:00
1.69E+09,6/12/2023 0:55,0:55:25,1.23,39.01,2.3,11.17,93.91,95.05,6:13:00,18:13:00
1.69E+09,6/12/2023 0:50,0:50:29,1.19,38.6,2.52,11.05,93.88,95.03,6:13:00,18:13:00
1.69E+09,6/12/2023 0:45,0:45:24,1.22,37.55,2.65,11.54,93.88,95.03,6:13:00,18:13:00
1.69E+09,6/12/2023 0:40,0:40:19,1.22,34.87,2.66,16.05,93.9,95.06,6:13:00,18:13:00
1.69E+09,6/12/2023 0:35,0:35:21,1.22,32.38,2.46,17.76,93.95,95.12,6:13:00,18:13:00
1.69E+09,6/12/2023 0:30,0:30:22,1.22,31.75,2.06,17.21,94.03,95.2,6:13:00,18:13:00
1.69E+09,6/12/2023 0:25,0:25:24,1.22,31.12,1.97,16.85,94.08,95.25,6:13:00,18:13:00
1.69E+09,6/12/2023 0:20,0:20:25,1.23,30.16,2.2,16.54,94.09,95.27,6:13:00,18:13:00
1.69E+09,6/12/2023 0:10,0:10:23,1.21,29.13,2.43,16.91,94.1,95.28,6:13:00,18:13:00
1.69E+09,6/12/2023 0:05,0:05:20,1.22,28.38,2.48,17.52,94.09,95.28,6:13:00,18:13:00
1.69E+09,6/12/2023 0:00,0:00:31,1.21,27.64,2.45,17.7,94.09,95.28,6:13:00,18:13:00
1.69E+09,6/12/2023 23:55,23:55:21,1.24,26.86,2.55,17.58,94.09,95.28,6:13:00,18:14:00
1.69E+09,6/12/2023 23:50,23:50:24,1.23,26.14,2.84,17.4,94.12,95.31,6:13:00,18:14:00
1.69E+09,6/12/2023 23:45,23:45:31,1.22,25.55,3.02,17.21,94.16,95.36,6:13:00,18:14:00
1.69E+09,6/13/2023 23:40,23:40:21,1.21,25.72,2.91,17.46,94.23,95.43,6:13:00,18:14:00
1.69E+09,6/13/2023 23:35,23:35:21,1.24,27.54,2.15,16.17,94.3,95.5,6:13:00,18:14:00
1.69E+09,6/13/2023 23:30,23:30:24,1.23,30.27,0.9,14.1,94.37,95.55,6:13:00,18:14:00
1.69E+09,6/13/2023 23:25,23:25:21,1.23,32.64,0.65,13.18,94.4,95.58,6:13:00,18:14:00
1.69E+09,6/13/2023 23:20,23:20:23,1.24,34.4,1.18,13.06,94.4,95.57,6:13:00,18:14:00
1.69E+09,6/13/2023 23:15,23:15:20,1.19,36.14,1.58,12.88,94.35,95.51,6:13:00,18:14:00
1.69E+09,6/13/2023 23:10,23:10:23,1.22,37.5,1.21,12.7,94.28,95.43,6:13:00,18:14:00
1.69E+09,6/13/2023 23:05,23:05:21,1.22,38.32,0.68,12.39,94.2,95.36,6:13:00,18:14:00
1.69E+09,6/13/2023 23:00,23:00:25,1.23,38.8,0.52,12.08,94.11,95.26,6:13:00,18:14:00
1.69E+09,6/13/2023 22:55,22:55:20,1.2,39.04,0.43,11.84,94.03,95.18,6:13:00,18:14:00
1.69E+09,6/13/2023 22:50,22:50:24,1.22,39.05,0.42,11.66,93.97,95.11,6:13:00,18:14:00
1.69E+09,6/13/2023 22:45,22:45:22,1.2,38.71,0.73,11.54,93.91,95.06,6:13:00,18:14:00
1.69E+09,6/13/2023 22:40,22:40:19,1.23,37.87,1.32,11.78,93.89,95.04,6:13:00,18:14:00
1.69E+09,6/13/2023 22:35,22:35:23,1.22,35.55,2.13,15.87,93.92,95.08,6:13:00,18:14:00
1.69E+09,6/13/2023 22:30,22:30:25,1.23,32.52,2.77,18.37,93.97,95.14,6:13:00,18:14:00
1.69E+09,6/13/2023 22:25,22:25:27,1.23,31.43,2.53,18.01,94.03,95.21,6:13:00,18:14:00
1.69E+09,6/13/2023 22:20,22:20:21,1.22,30.86,2.25,17.64,94.07,95.25,6:13:00,18:14:00
1.69E+09,6/13/2023 22:15,22:15:20,1.23,30.3,2.31,17.64,94.07,95.25,6:13:00,18:14:00
1.69E+09,6/13/2023 22:10,22:10:25,1.21,29.38,2.53,17.15,94.05,95.24,6:13:00,18:14:00
1.69E+09,6/13/2023 22:05,22:05:21,1.21,28.11,2.79,17.09,94.04,95.23,6:13:00,18:14:00
1.69E+09,6/13/2023 22:00,22:00:20,1.2,26.9,2.96,17.03,94.02,95.22,6:13:00,18:14:00
1.69E+09,6/13/2023 21:55,21:55:20,1.2,25.93,2.91,16.91,94.03,95.23,6:13:00,18:14:00
1.69E+09,6/13/2023 21:50,21:50:28,1.21,25.19,2.67,16.72,94.05,95.25,6:13:00,18:14:00
1.69E+09,6/13/2023 21:45,21:45:22,1.22,24.67,2.29,16.3,94.08,95.29,6:13:00,18:14:00
1.69E+09,6/14/2023 21:40,21:40:21,1.21,24.78,1.83,16.66,94.14,95.34,6:13:00,18:14:00
1.69E+09,6/14/2023 21:35,21:35:24,1.24,27.01,1,14.71,94.17,95.36,6:13:00,18:14:00
1.69E+09,6/14/2023 21:30,21:30:30,1.2,30.23,0.21,12.7,94.21,95.39,6:13:00,18:14:00
1.69E+09,6/14/2023 21:25,21:25:21,1.22,32.47,0.79,12.15,94.23,95.4,6:13:00,18:14:00
1.69E+09,6/14/2023 21:20,21:20:23,1.21,34.17,1.36,12.33,94.22,95.39,6:13:00,18:14:00
1.69E+09,6/14/2023 21:15,21:15:28,1.25,35.62,1.64,12.51,94.2,95.37,6:13:00,18:14:00
1.69E+09,6/14/2023 21:10,21:10:20,1.25,36.94,1.84,12.57,94.18,95.34,6:13:00,18:14:00
1.69E+09,6/14/2023 21:05,21:05:20,1.23,37.96,2.02,12.45,94.14,95.29,6:13:00,18:14:00
1.69E+09,6/14/2023 21:00,21:00:26,1.23,38.62,2.17,12.27,94.08,95.23,6:13:00,18:14:00
1.69E+09,6/14/2023 20:55,20:55:18,1.23,38.83,2.39,12.08,94.02,95.17,6:13:00,18:14:00
1.69E+09,6/14/2023 20:50,20:50:21,1.18,38.69,2.65,11.96,93.98,95.13,6:13:00,18:14:00
1.69E+09,6/14/2023 20:45,20:45:20,1.24,38.12,2.82,11.9,93.94,95.09,6:13:00,18:14:00
1.69E+09,6/14/2023 20:40,20:40:19,1.23,37.06,2.85,12.21,93.92,95.07,6:13:00,18:14:00
1.69E+09,6/14/2023 20:35,20:35:18,1.2,34.83,2.55,15.38,93.93,95.09,6:13:00,18:14:00
1.69E+09,6/14/2023 20:30,20:30:22,1.23,32.57,1.88,18.49,93.98,95.15,6:13:00,18:14:00
1.69E+09,6/14/2023 20:25,20:25:24,1.23,31.44,2.01,18.62,94.04,95.22,6:13:00,18:14:00
1.69E+09,6/14/2023 20:20,20:20:29,1.23,30.19,2.5,18.43,94.09,95.27,6:13:00,18:14:00
1.69E+09,6/14/2023 20:15,20:15:24,1.23,29.42,2.38,18.25,94.1,95.29,6:13:00,18:14:00
1.69E+09,6/14/2023 20:10,20:10:19,1.21,28.76,2.14,18.07,94.09,95.28,6:13:00,18:14:00
1.69E+09,6/14/2023 20:05,20:05:22,1.24,27.83,2.54,17.76,94.06,95.25,6:13:00,18:14:00
1.69E+09,6/14/2023 20:00,20:00:22,1.22,26.76,3.06,17.58,94.04,95.23,6:13:00,18:14:00
1.69E+09,6/14/2023 19:55,19:55:21,1.22,25.87,3.23,17.58,94.04,95.23,6:13:00,18:14:00
1.69E+09,6/14/2023 19:50,19:50:18,1.23,25.29,2.89,17.64,94.06,95.26,6:13:00,18:14:00
1.69E+09,6/14/2023 19:45,19:45:24,1.21,24.95,2.4,17.64,94.1,95.31,6:13:00,18:14:00
1.69E+09,6/15/2023 19:40,19:40:24,1.27,25.33,2,17.88,94.16,95.36,6:13:00,18:14:00
1.69E+09,6/15/2023 19:35,19:35:27,1.24,27.31,1.3,16.11,94.22,95.41,6:13:00,18:14:00
1.69E+09,6/15/2023 19:30,19:30:22,1.2,30.14,0.78,14.71,94.3,95.48,6:13:00,18:14:00
1.69E+09,6/15/2023 19:25,19:25:22,1.24,32.51,1.38,13.85,94.35,95.52,6:13:00,18:14:00
1.69E+09,6/15/2023 19:20,19:20:22,1.2,33.61,1.68,14.16,94.36,95.53,6:13:00,18:14:00
1.69E+09,6/15/2023 19:15,19:15:19,1.25,34.07,1.92,14.83,94.35,95.52,6:13:00,18:14:00
1.69E+09,6/15/2023 19:10,19:10:32,1.25,34.52,2.15,15.38,94.33,95.49,6:13:00,18:14:00
1.69E+09,6/15/2023 19:05,19:05:22,1.2,35.29,2.34,15.2,94.27,95.44,6:13:00,18:14:00
1.69E+09,6/15/2023 19:00,19:00:26,1.24,35.76,2.45,15.01,94.21,95.37,6:13:00,18:14:00
1.69E+09,6/15/2023 18:55,18:55:19,1.2,35.95,2.52,14.77,94.16,95.32,6:13:00,18:14:00
1.69E+09,6/15/2023 18:50,18:50:19,1.25,35.89,2.54,14.53,94.12,95.28,6:13:00,18:14:00
1.69E+09,6/15/2023 18:45,18:45:21,1.23,35.41,2.6,14.22,94.11,95.27,6:13:00,18:14:00
1.69E+09,6/15/2023 18:40,18:40:24,1.24,34.36,2.81,14.22,94.11,95.27,6:13:00,18:14:00
1.69E+09,6/15/2023 18:35,18:35:18,1.23,32.38,3.26,15.99,94.15,95.32,6:13:00,18:14:00
1.69E+09,6/15/2023 18:30,18:30:28,1.27,29.6,3.84,18.74,94.22,95.4,6:13:00,18:14:00
1.69E+09,6/15/2023 18:25,18:25:23,1.43,28.7,4.12,18.49,94.29,95.48,6:13:00,18:14:00
1.69E+09,6/15/2023 18:20,18:20:18,2.59,28.08,4.25,18.49,94.33,95.53,6:13:00,18:14:00
1.69E+09,6/15/2023 18:15,18:15:20,4.5,27.53,4.16,18.74,94.35,95.54,6:13:00,18:14:00
1.69E+09,6/15/2023 18:10,18:10:21,6.36,27.05,3.82,19.04,94.34,95.54,6:13:00,18:14:00
1.69E+09,6/15/2023 18:05,18:05:18,9.83,26.61,3.28,19.35,94.32,95.51,6:13:00,18:14:00
1.69E+09,6/15/2023 18:00,18:00:19,13.81,26.26,2.78,19.53,94.29,95.49,6:13:00,18:14:00
1.69E+09,6/15/2023 17:55,17:55:23,24.13,26.11,2.31,19.59,94.28,95.48,6:13:00,18:14:00
1.69E+09,6/15/2023 17:50,17:50:23,32.14,25.97,1.77,19.59,94.3,95.5,6:13:00,18:14:00
1.69E+09,6/15/2023 17:45,17:45:24,44.93,25.77,1.33,19.65,94.33,95.53,6:13:00,18:14:00
1.69E+09,6/16/2023 17:40,17:40:44,61,25.86,0.9,19.53,94.36,95.56,6:13:00,18:14:00
1.69E+09,6/16/2023 17:35,17:35:23,82.38,26.93,0.7,18.68,94.4,95.6,6:13:00,18:14:00
1.69E+09,6/16/2023 17:30,17:30:25,104.74,28.89,0.87,17.64,94.44,95.63,6:13:00,18:14:00
1.69E+09,6/16/2023 17:25,17:25:32,128.94,30.84,0.61,16.72,94.45,95.63,6:13:00,18:14:00
1.69E+09,6/16/2023 17:20,17:20:21,154.49,32.09,0.06,16.3,94.42,95.6,6:13:00,18:14:00
1.69E+09,6/16/2023 17:15,17:15:21,181.97,33.51,0.26,15.75,94.37,95.54,6:13:00,18:14:00
1.69E+09,6/16/2023 17:10,17:10:20,210.59,34.94,0.2,15.2,94.3,95.47,6:13:00,18:14:00
1.69E+09,6/16/2023 17:05,17:05:20,238.19,36.01,0.57,14.83,94.23,95.39,6:13:00,18:14:00
1.69E+09,6/16/2023 17:00,17:00:24,273.59,36.79,1.08,14.47,94.14,95.29,6:13:00,18:14:00
1.69E+09,6/16/2023 16:55,16:55:24,297.07,37.3,1.71,14.16,94.07,95.22,6:13:00,18:14:00
1.69E+09,6/16/2023 16:50,16:50:21,314.43,37.51,2.54,13.98,94.02,95.18,6:13:00,18:14:00
1.69E+09,6/16/2023 16:45,16:45:21,341.61,37.15,3.39,13.79,94.01,95.16,6:13:00,18:14:00
1.69E+09,6/16/2023 16:40,16:40:21,406.32,36.05,4.08,14.04,94.01,95.17,6:13:00,18:14:00
1.69E+09,6/16/2023 16:35,16:35:23,378.69,33.79,4.49,16.11,94.06,95.22,6:13:00,18:14:00
1.69E+09,6/16/2023 16:30,16:30:21,398.82,30.78,4.76,18.13,94.12,95.3,6:13:00,18:14:00
1.69E+09,6/16/2023 16:25,16:25:25,417.96,29.78,4.58,18.37,94.19,95.37,6:13:00,18:14:00
1.69E+09,6/16/2023 16:20,16:20:22,444.47,29.12,4.09,18.62,94.23,95.42,6:13:00,18:14:00
1.69E+09,6/16/2023 16:15,16:15:21,462.34,28.58,3.59,18.86,94.25,95.44,6:13:00,18:14:00
1.69E+09,6/16/2023 16:10,16:10:20,479.26,28.08,3.17,18.92,94.24,95.43,6:13:00,18:14:00
1.69E+09,6/16/2023 16:05,16:05:19,502.5,27.63,2.7,18.98,94.22,95.41,6:13:00,18:14:00
1.69E+09,6/16/2023 16:00,16:00:18,521.83,27.15,2.3,18.92,94.19,95.38,6:13:00,18:14:00
1.69E+09,6/16/2023 15:55,15:55:23,539.84,26.73,1.78,18.8,94.18,95.37,6:13:00,18:14:00
1.69E+09,6/16/2023 15:50,15:50:20,563.11,26.48,1.07,18.43,94.2,95.39,6:13:00,18:14:00
1.69E+09,6/16/2023 15:45,15:45:19,580.41,26.33,0.35,17.94,94.25,95.44,6:13:00,18:14:00
1.69E+09,6/17/2023 15:40,15:40:20,601.63,26.44,0.46,18.13,94.32,95.52,6:13:00,18:14:00
1.69E+09,6/17/2023 15:35,15:35:22,618.37,28.69,0.45,16.91,94.38,95.57,6:13:00,18:14:00
1.69E+09,6/17/2023 15:30,15:30:19,639.19,31.34,1.22,15.38,94.45,95.63,6:13:00,18:14:00
1.69E+09,6/17/2023 15:25,15:25:25,657.19,33.24,1.38,15.01,94.46,95.64,6:13:00,18:14:00
1.69E+09,6/17/2023 15:20,15:20:22,675.59,34.6,1.05,15.01,94.44,95.61,6:13:00,18:14:00
1.69E+09,6/17/2023 15:15,15:15:23,691.73,35.87,0.73,14.95,94.39,95.56,6:13:00,18:14:00
1.69E+09,6/17/2023 15:05,15:05:19,725.71,37.14,0.74,14.83,94.31,95.47,6:13:00,18:14:00
1.69E+09,6/17/2023 15:00,15:00:27,738.91,38.19,1.04,14.59,94.23,95.38,6:13:00,18:14:00
1.69E+09,6/17/2023 14:55,14:55:32,755.95,38.92,1.43,14.34,94.16,95.31,6:13:00,18:14:00
1.69E+09,6/17/2023 14:50,14:50:19,768.89,39.22,1.91,14.04,94.11,95.25,6:13:00,18:14:00
1.69E+09,6/17/2023 14:45,14:45:19,780.58,39.21,2.49,13.73,94.06,95.21,6:13:00,18:14:00
1.69E+09,6/17/2023 14:40,14:40:24,798.77,38.73,3.11,13.49,94.03,95.18,6:13:00,18:14:00
1.69E+09,6/17/2023 14:35,14:35:23,812.82,37.57,3.68,13.67,94.03,95.18,6:13:00,18:14:00
1.69E+09,6/17/2023 14:30,14:30:21,825.33,35.01,3.97,16.54,94.06,95.22,6:13:00,18:14:00
1.69E+09,6/17/2023 14:25,14:25:18,842.62,31.87,3.93,18.92,94.12,95.29,6:13:00,18:14:00
1.69E+09,6/17/2023 14:20,14:20:19,851.79,30.91,3.32,19.35,94.17,95.35,6:13:00,18:14:00
1.69E+09,6/17/2023 14:15,14:15:18,869.31,30.4,2.59,19.65,94.22,95.4,6:13:00,18:14:00
1.69E+09,6/17/2023 14:10,14:10:27,882.14,29.94,1.95,19.78,94.25,95.43,6:13:00,18:14:00
1.69E+09,6/17/2023 14:05,14:05:22,893.68,29.51,1.36,19.59,94.26,95.44,6:13:00,18:14:00
1.69E+09,6/17/2023 14:00,14:00:20,904.81,29.05,0.96,19.35,94.25,95.44,6:13:00,18:14:00
1.69E+09,6/17/2023 13:55,13:55:21,914.27,28.55,0.72,19.04,94.22,95.41,6:13:00,18:14:00
1.69E+09,6/17/2023 13:50,13:50:26,925.33,28.09,0.52,18.68,94.21,95.4,6:13:00,18:14:00
1.69E+09,6/17/2023 13:45,13:45:20,934.09,27.69,0.56,18.13,94.22,95.42,6:13:00,18:14:00
1.69E+09,6/17/2023 13:40,13:40:21,943.28,27.17,0.95,17.82,94.24,95.44,6:13:00,18:14:00
1.69E+09,6/18/2023 13:35,13:35:20,951.22,27.01,1.46,18.31,94.28,95.48,6:13:00,18:14:00
1.69E+09,6/18/2023 13:30,13:30:22,962.51,29.07,1.14,16.42,94.34,95.53,6:13:00,18:14:00
1.69E+09,6/18/2023 13:25,13:25:19,969.73,31.9,0.29,15.75,94.39,95.57,6:13:00,18:14:00
1.69E+09,6/18/2023 13:20,13:20:23,979.64,34.44,0.99,15.2,94.42,95.58,6:13:00,18:14:00
1.69E+09,6/18/2023 13:15,13:15:21,987.88,36.01,0.73,15.01,94.41,95.57,6:13:00,18:14:00
1.69E+09,6/18/2023 13:10,13:10:22,995.36,37.33,0.29,14.65,94.38,95.54,6:13:00,18:14:00
1.69E+09,6/18/2023 13:05,13:05:22,1000.69,38.44,0.57,14.28,94.32,95.48,6:13:00,18:14:00
1.69E+09,6/18/2023 13:00,13:00:29,1007.72,39.3,0.99,13.92,94.24,95.39,6:13:00,18:14:00
1.69E+09,6/18/2023 12:55,12:55:19,1009.68,39.87,1.4,13.49,94.16,95.31,6:13:00,18:14:00
1.69E+09,6/18/2023 12:50,12:50:23,1012.96,40.26,1.79,13.12,94.08,95.23,6:13:00,18:14:00
1.69E+09,6/18/2023 12:45,12:45:23,1014.42,40.31,2.19,12.82,94.01,95.15,6:13:00,18:14:00
1.69E+09,6/18/2023 12:40,12:40:19,1018.59,39.89,2.66,12.7,93.96,95.1,6:13:00,18:14:00
1.69E+09,6/18/2023 12:35,12:35:19,1021.35,38.83,3.23,13,93.94,95.09,6:13:00,18:14:00
1.69E+09,6/18/2023 12:30,12:30:23,1025.7,36.07,3.81,16.3,93.97,95.12,6:13:00,18:14:00
1.69E+09,6/18/2023 12:25,12:25:24,1026.5,32.58,4.29,18.37,94.02,95.19,6:13:00,18:14:00
1.69E+09,6/18/2023 12:20,12:20:19,1029.3,31.46,4.34,18.19,94.09,95.26,6:13:00,18:14:00
1.69E+09,6/18/2023 12:15,12:15:19,1026.44,30.7,4.13,18.25,94.15,95.33,6:13:00,18:14:00
1.69E+09,6/18/2023 12:10,12:10:24,1025.65,30.13,3.67,18.49,94.19,95.37,6:13:00,18:14:00
1.69E+09,6/18/2023 12:00,12:00:25,1027.27,29.58,3.25,18.8,94.21,95.39,6:13:00,18:14:00
1.69E+09,6/18/2023 11:55,11:55:24,1021.34,28.98,3.05,18.86,94.2,95.39,6:13:00,18:14:00
1.69E+09,6/18/2023 11:50,11:50:22,1021.43,28.37,2.91,18.86,94.2,95.39,6:13:00,18:14:00
1.69E+09,6/18/2023 11:45,11:45:20,1017.75,27.81,2.64,18.92,94.22,95.41,6:13:00,18:14:00
1.69E+09,6/18/2023 11:40,11:40:20,1017.9,27.32,2.19,19.04,94.26,95.45,6:13:00,18:14:00
1.69E+09,6/18/2023 11:35,11:35:25,1013.63,26.9,1.88,19.1,94.31,95.51,6:13:00,18:14:00
1.69E+09,6/19/2023 11:30,11:30:22,1008.62,27.14,1.77,19.29,94.38,95.57,6:13:00,18:14:00
1.69E+09,6/19/2023 11:25,11:25:27,1003.03,28.86,1.64,18.01,94.45,95.64,6:13:00,18:14:00
1.69E+09,6/19/2023 11:20,11:20:22,999.55,31.31,1.93,17.82,94.51,95.69,6:13:00,18:14:00
1.69E+09,6/19/2023 11:15,11:15:23,990.23,33.85,2.09,17.15,94.52,95.69,6:13:00,18:14:00
1.69E+09,6/19/2023 11:10,11:10:19,983.03,35.49,1.81,16.66,94.49,95.66,6:13:00,18:14:00
1.69E+09,6/19/2023 11:05,11:05:18,979.47,36.94,1.63,16.24,94.44,95.6,6:13:00,18:14:00
1.69E+09,6/19/2023 11:00,11:00:23,971.99,38.31,1.74,15.81,94.35,95.51,6:13:00,18:14:00
1.69E+09,6/19/2023 10:55,10:55:18,963.55,39.48,2.05,15.2,94.25,95.4,6:13:00,18:14:00
1.69E+09,6/19/2023 10:50,10:50:19,954.68,40.33,2.39,14.65,94.14,95.29,6:13:00,18:14:00
1.69E+09,6/19/2023 10:45,10:45:19,945.02,40.66,2.41,14.34,94.06,95.2,6:13:00,18:14:00
1.69E+09,6/19/2023 10:40,10:40:20,937.88,40.55,2.34,14.04,93.99,95.13,6:13:00,18:14:00
1.69E+09,6/19/2023 10:35,10:35:19,927.39,40.06,2.5,13.85,93.94,95.08,6:13:00,18:14:00
1.69E+09,6/19/2023 10:30,10:30:20,917.65,38.9,2.9,14.04,93.91,95.06,6:13:00,18:14:00
1.69E+09,6/19/2023 10:25,10:25:19,907.2,36.27,3.5,16.97,93.94,95.09,6:13:00,18:14:00
1.69E+09,6/19/2023 10:20,10:20:24,898.15,32.95,3.8,19.35,93.97,95.14,6:13:00,18:14:00
1.69E+09,6/19/2023 10:15,10:15:22,883.59,31.79,3.7,19.1,94.02,95.19,6:13:00,18:14:00
1.69E+09,6/19/2023 10:10,10:10:20,871.54,31,3.39,18.92,94.03,95.21,6:13:00,18:14:00
1.69E+09,6/19/2023 10:05,10:05:23,860.3,30.23,2.86,18.86,94.03,95.21,6:13:00,18:14:00
1.69E+09,6/19/2023 10:00,10:00:19,844.12,29.45,2.26,18.8,94.01,95.19,6:13:00,18:14:00
1.69E+09,6/19/2023 9:55,9:55:22,831.86,28.73,1.76,18.68,93.99,95.18,6:13:00,18:14:00
1.69E+09,6/19/2023 9:50,9:50:20,818.22,28,1.35,18.49,93.98,95.17,6:13:00,18:14:00
1.69E+09,6/19/2023 9:45,9:45:24,805.71,27.44,0.89,18.25,93.99,95.18,6:13:00,18:14:00
1.69E+09,6/19/2023 9:40,9:40:22,792.03,27.06,0.59,17.7,94.02,95.21,6:13:00,18:14:00
1.69E+09,6/19/2023 9:35,9:35:22,776.64,26.72,0.8,17.03,94.08,95.28,6:13:00,18:14:00
1.69E+09,6/20/2023 9:30,9:30:20,761.38,26.83,1.1,17.21,94.16,95.35,6:13:00,18:14:00
1.69E+09,6/20/2023 9:25,9:25:22,744.78,29.08,1.06,14.95,94.22,95.41,6:13:00,18:14:00
1.69E+09,6/20/2023 9:20,9:20:21,730.74,31.72,1.08,13.85,94.28,95.46,6:13:00,18:14:00
1.69E+09,6/20/2023 9:15,9:15:23,713.44,34.41,0.99,13.55,94.32,95.49,6:13:00,18:14:00
1.69E+09,6/20/2023 9:10,9:10:24,694.68,36.44,0.83,13.37,94.34,95.5,6:13:00,18:14:00
1.69E+09,6/20/2023 9:05,9:05:25,679.66,37.88,0.7,13.06,94.32,95.48,6:13:00,18:14:00
1.69E+09,6/20/2023 9:00,9:00:21,662.26,39.07,0.53,12.51,94.28,95.42,6:13:00,18:14:00
